ID,Name,Gender,Nationality,Date of Birth,Visa Type,Visa Issue Date,Visa Expiry Date,University Degree,Occupation,Marital Status,Employment Status,Employer Name,Annual Income (KWD),Date of Entry to Kuwait,Type of Work,Number of Dependents,Residency Status,Visa Sponsor,Last Entry Date,Previous Visa Type
1.99707E+11,Ahmad Almutairi,Male,Non-Kuwaiti,5/31/1997,Student Visa,11/16/2023,3/28/2026,Yes,Herbalist,Widowed,Unemployed,,0,8/30/2018,Private,4,Permanent Resident,"Rocha, Reynolds and West",12/4/2021,Work Visa
1.97405E+11,Reem Alotaibi,Female,Kuwaiti,1/13/2000,Residency Visa,10/28/2020,4/15/2026,No,Physiological scientist,Married,Unemployed,,0,4/14/2021,Public,0,Permanent Resident,Sanders-Tanner,5/28/2020,Student Visa
1.97803E+11,Amina Alhajeri,Female,Non-Kuwaiti,4/3/1967,Student Visa,4/18/2021,7/9/2027,No,Advertising account executive,Widowed,Retired,,0,10/10/2017,Private,5,Permanent Resident,Grimes Group,3/2/2020,Student Visa
1.96004E+11,Ahmad Almutairi,Male,Non-Kuwaiti,11/10/1998,Tourist Visa,10/28/2022,11/24/2025,Yes,"Engineer, biomedical",Divorced,Unemployed,,0,10/15/2019,Private,5,Temporary Resident,Weaver LLC,10/23/2022,None
2.00211E+11,Abdullah Alrashidi,Male,Kuwaiti,6/28/1967,Work Visa,4/26/2020,1/5/2025,No,Careers information officer,Divorced,Self-Employed,,5480,7/11/2016,Private,3,Temporary Resident,Oconnor Ltd,4/9/2024,Student Visa
2.00001E+11,Hessa Alsaad,Female,Non-Kuwaiti,12/16/2005,Residency Visa,12/21/2020,12/25/2024,Yes,Financial adviser,Divorced,Retired,,0,11/27/2021,Private,3,Visitor,Morrison-Pierce,8/5/2019,None
1.99104E+11,Munira Almutawa,Female,Non-Kuwaiti,2/8/1985,Tourist Visa,7/17/2022,4/15/2027,No,Higher education lecturer,Divorced,Employed,Hill PLC,30152,10/7/2014,Private,1,Temporary Resident,Mccall-Sullivan,5/2/2021,Residency Visa
1.96502E+11,Abdulaziz Almutawa,Male,Kuwaiti,8/19/1983,Work Visa,8/27/2022,8/1/2025,Yes,"Runner, broadcasting/film/video",Divorced,Employed,"Forbes, Johnson and Bean",40617,9/10/2018,Public,2,Permanent Resident,"Dixon, Bryant and Ball",4/20/2022,Work Visa
1.98905E+11,Fahad Almubarak,Male,Kuwaiti,8/30/1994,Work Visa,5/2/2022,11/24/2025,No,Equality and diversity officer,Divorced,Unemployed,,0,4/16/2022,Private,3,Temporary Resident,"Hart, Maldonado and Sandoval",3/3/2023,None
1.99709E+11,Jaber Alfailakawi,Male,Non-Kuwaiti,8/11/1995,Residency Visa,6/24/2021,11/29/2024,Yes,Advice worker,Married,Retired,,0,7/22/2017,Public,5,Permanent Resident,Moore-Cox,11/12/2022,None
1.96703E+11,Khadija Almansoori,Female,Kuwaiti,1/24/1972,Tourist Visa,10/6/2021,3/21/2027,Yes,Pathologist,Single,Retired,,0,4/8/2015,Public,4,Permanent Resident,Johnson-Moody,3/7/2024,None
1.96509E+11,Huda Alenezi,Female,Non-Kuwaiti,6/13/1972,Residency Visa,5/5/2023,4/26/2025,Yes,Chartered accountant,Single,Unemployed,,0,2/17/2019,Private,3,Visitor,"West, Williams and Mckenzie",4/15/2020,Work Visa
1.99303E+11,Jana Alfailakawi,Female,Non-Kuwaiti,12/16/1982,Tourist Visa,1/7/2024,4/26/2025,No,Therapeutic radiographer,Widowed,Self-Employed,,33567,6/25/2022,Public,2,Visitor,Jacobs and Sons,3/7/2023,Tourist Visa
1.98604E+11,Mubarak Albloushi,Male,Non-Kuwaiti,12/15/1973,Student Visa,3/2/2020,10/27/2026,No,Set designer,Single,Unemployed,,0,6/16/2019,Public,0,Permanent Resident,Williams Group,6/11/2024,Tourist Visa
1.97706E+11,Khadija Almansoori,Female,Kuwaiti,8/10/2000,Residency Visa,4/17/2022,7/22/2025,Yes,Environmental manager,Widowed,Self-Employed,,20623,9/17/2018,Private,3,Temporary Resident,"Martinez, Kelly and Wiggins",10/28/2021,None
1.97302E+11,Khadija Almansoori,Female,Non-Kuwaiti,7/22/1992,Residency Visa,5/27/2023,7/21/2027,No,Charity fundraiser,Married,Self-Employed,,34249,11/30/2018,Private,1,Temporary Resident,Bates Inc,2/5/2024,Tourist Visa
1.98506E+11,Aisha Alshammari,Female,Non-Kuwaiti,1/5/2002,Work Visa,12/14/2020,8/15/2026,No,General practice doctor,Widowed,Self-Employed,,39651,9/23/2019,Private,0,Temporary Resident,Rodriguez Inc,12/18/2019,Residency Visa
2.00202E+11,Khadija Almansoori,Female,Kuwaiti,12/12/1961,Student Visa,7/11/2022,10/15/2026,Yes,Chief Technology Officer,Widowed,Retired,,0,11/5/2016,Public,2,Temporary Resident,Garcia Inc,6/18/2021,None
1.97008E+11,Yousef Alhaddad,Male,Non-Kuwaiti,9/10/1986,Tourist Visa,2/22/2023,2/25/2027,No,TEFL teacher,Divorced,Self-Employed,,11119,3/25/2016,Private,5,Permanent Resident,Liu-Evans,4/3/2024,Work Visa
1.97701E+11,Aisha Alshammari,Female,Non-Kuwaiti,9/15/1999,Student Visa,4/1/2023,2/13/2027,Yes,Museum/gallery curator,Widowed,Unemployed,,0,2/3/2016,Public,4,Visitor,Sanchez Group,5/15/2024,Work Visa
1.98308E+11,Khadija Almansoori,Female,Non-Kuwaiti,12/16/2004,Tourist Visa,6/15/2022,12/14/2024,Yes,Multimedia programmer,Married,Employed,"Solis, Melendez and Little",6840,9/23/2015,Private,1,Permanent Resident,Wright-Williams,11/4/2023,Work Visa
2.00006E+11,Fahad Almubarak,Male,Kuwaiti,2/16/1990,Work Visa,7/6/2022,5/24/2026,Yes,Community education officer,Divorced,Retired,,0,5/22/2019,Public,4,Temporary Resident,"Williams, Bryant and Williams",7/9/2023,Tourist Visa
1.99705E+11,Munira Almutawa,Female,Non-Kuwaiti,5/31/1961,Student Visa,9/4/2020,12/16/2026,Yes,Product manager,Widowed,Employed,Dixon-Calderon,32554,5/28/2018,Private,3,Permanent Resident,"Zamora, Stout and Washington",6/2/2023,Residency Visa
1.98808E+11,Ahmad Almutairi,Male,Kuwaiti,5/7/1995,Tourist Visa,10/27/2023,9/27/2026,Yes,Chartered legal executive (England and Wales),Single,Retired,,0,7/1/2016,Public,3,Visitor,Lewis Ltd,3/1/2022,Tourist Visa
1.98711E+11,Hamad Alajmi,Male,Kuwaiti,5/30/1980,Tourist Visa,12/1/2021,7/16/2025,Yes,"Administrator, education",Widowed,Self-Employed,,15802,2/28/2015,Private,2,Visitor,Carter PLC,4/21/2021,None
1.96501E+11,Nour Alshatti,Female,Kuwaiti,4/3/1972,Residency Visa,6/18/2022,9/20/2026,No,Geophysical data processor,Divorced,Employed,Parker and Sons,33690,11/5/2017,Public,2,Visitor,Silva-Hess,12/7/2023,Tourist Visa
1.97405E+11,Huda Alenezi,Female,Non-Kuwaiti,1/4/1980,Residency Visa,1/12/2024,12/23/2025,Yes,"Designer, textile",Single,Employed,"Anthony, Rosales and Hartman",29203,6/27/2020,Public,0,Visitor,"Shields, Martin and Hebert",3/12/2023,Student Visa
1.98802E+11,Munira Almutawa,Female,Kuwaiti,8/28/1969,Work Visa,3/5/2020,9/16/2025,Yes,Materials engineer,Single,Unemployed,,0,4/13/2024,Public,2,Visitor,Hansen-Mcdaniel,8/3/2021,None
1.98609E+11,Yousef Alhaddad,Male,Kuwaiti,6/29/1960,Student Visa,1/10/2022,9/29/2026,No,Research scientist (medical),Widowed,Unemployed,,0,8/24/2023,Private,2,Temporary Resident,Wells-Schneider,2/28/2021,Work Visa
1.99008E+11,Salem Alshatti,Male,Non-Kuwaiti,9/7/1980,Tourist Visa,2/26/2020,3/7/2026,No,Fashion designer,Widowed,Self-Employed,,38573,8/9/2017,Public,1,Temporary Resident,Taylor-Ortiz,7/31/2020,Tourist Visa
1.96502E+11,Mariam Alajmi,Female,Non-Kuwaiti,12/10/1991,Tourist Visa,12/6/2020,6/11/2026,No,"Engineer, petroleum",Divorced,Self-Employed,,38140,11/26/2018,Private,3,Permanent Resident,Deleon PLC,5/19/2024,Residency Visa
1.97512E+11,Mishal Alsaad,Male,Non-Kuwaiti,7/14/1963,Residency Visa,3/10/2020,1/7/2025,No,"Horticulturist, commercial",Divorced,Employed,"Gordon, Moore and Stone",23850,1/22/2019,Public,2,Temporary Resident,"Diaz, Howard and Campbell",6/17/2021,Work Visa
1.9641E+11,Fahad Almubarak,Male,Kuwaiti,6/12/1996,Tourist Visa,11/7/2022,12/18/2026,No,Management consultant,Single,Retired,,0,10/2/2019,Public,2,Temporary Resident,"Snow, Hill and Riley",5/4/2024,None
1.99403E+11,Nour Alshatti,Female,Kuwaiti,1/25/2000,Residency Visa,8/9/2023,7/22/2024,No,"Engineer, automotive",Widowed,Retired,,0,5/29/2016,Public,3,Permanent Resident,Fisher-Patel,5/11/2021,Residency Visa
1.99511E+11,Abdulaziz Almutawa,Male,Non-Kuwaiti,12/9/1985,Tourist Visa,3/19/2021,4/30/2027,Yes,Dentist,Single,Employed,"Jenkins, Smith and Chang",35120,5/10/2017,Public,3,Visitor,"Murphy, Ortiz and Salinas",11/8/2023,Tourist Visa
1.98103E+11,Laila Alhaddad,Female,Kuwaiti,6/20/1979,Work Visa,7/16/2022,4/18/2026,No,Data scientist,Widowed,Unemployed,,0,10/10/2018,Public,1,Temporary Resident,Fox and Sons,4/13/2023,Student Visa
1.98503E+11,Abdullah Alrashidi,Male,Kuwaiti,7/24/1997,Work Visa,5/1/2020,11/24/2024,No,Research scientist (medical),Divorced,Retired,,0,3/4/2023,Public,3,Permanent Resident,"Davis, Park and Montgomery",5/3/2022,None
1.97008E+11,Abdulaziz Almutawa,Male,Kuwaiti,2/10/1995,Tourist Visa,11/15/2020,1/8/2026,No,"Engineer, petroleum",Single,Employed,"Alvarez, Brooks and Brown",49140,3/26/2017,Public,1,Permanent Resident,"Rogers, Stein and Fox",3/6/2024,Student Visa
1.98101E+11,Fatma Almutairi,Female,Kuwaiti,9/10/1970,Work Visa,10/31/2020,10/22/2025,Yes,"Research officer, political party",Widowed,Unemployed,,0,8/5/2021,Public,3,Permanent Resident,Smith-Bradshaw,10/9/2021,Student Visa
1.97905E+11,Abdullah Alrashidi,Male,Kuwaiti,11/18/1973,Tourist Visa,8/15/2022,11/15/2026,No,Educational psychologist,Divorced,Unemployed,,0,4/17/2023,Public,2,Permanent Resident,"Simmons, Carter and Lane",6/22/2022,Work Visa
1.9711E+11,Mariam Alajmi,Female,Kuwaiti,10/7/2003,Residency Visa,12/26/2023,10/19/2024,Yes,"Designer, ceramics/pottery",Single,Unemployed,,0,1/27/2019,Private,0,Permanent Resident,Munoz-Monroe,4/8/2020,Tourist Visa
1.98508E+11,Mishal Alsaad,Male,Kuwaiti,9/11/1959,Work Visa,8/12/2022,10/2/2024,No,"Journalist, newspaper",Single,Retired,,0,5/6/2019,Public,3,Permanent Resident,Mills Ltd,11/9/2021,None
1.97711E+11,Yousef Alhaddad,Male,Kuwaiti,11/28/1990,Residency Visa,3/11/2021,2/19/2026,No,Graphic designer,Divorced,Self-Employed,,21742,1/16/2021,Public,2,Temporary Resident,Ramsey LLC,6/6/2023,Tourist Visa
1.99602E+11,Zainab Alkhateeb,Female,Non-Kuwaiti,5/27/1966,Residency Visa,8/24/2023,5/1/2025,Yes,"Administrator, local government",Single,Employed,Lynch LLC,32730,12/19/2015,Private,1,Visitor,"Pena, Pena and Thomas",8/31/2022,Tourist Visa
1.99409E+11,Sara Alrashidi,Female,Non-Kuwaiti,2/7/2006,Residency Visa,3/1/2022,12/22/2024,No,"Designer, furniture",Widowed,Self-Employed,,45589,8/3/2015,Private,5,Visitor,"Green, Harris and Pace",11/4/2020,Student Visa
1.97802E+11,Laila Alhaddad,Female,Non-Kuwaiti,7/27/1972,Work Visa,1/28/2023,8/9/2025,No,Games developer,Single,Unemployed,,0,10/2/2014,Private,4,Permanent Resident,Grant Inc,4/20/2021,Student Visa
1.97808E+11,Reem Alotaibi,Female,Non-Kuwaiti,12/1/1988,Tourist Visa,3/17/2022,1/30/2026,Yes,Camera operator,Married,Retired,,0,3/21/2015,Public,0,Visitor,Martin Inc,10/31/2021,Student Visa
1.96102E+11,Mishal Alsaad,Male,Kuwaiti,4/19/1978,Tourist Visa,7/24/2023,10/6/2026,Yes,Primary school teacher,Married,Employed,"Flowers, Kim and Howell",5696,5/22/2019,Private,2,Permanent Resident,"Stevenson, Francis and Jones",9/15/2020,Student Visa
1.98703E+11,Saad Alotaibi,Male,Non-Kuwaiti,9/11/1998,Work Visa,8/3/2023,9/13/2024,No,Sales executive,Divorced,Employed,Wheeler LLC,10866,4/30/2019,Public,1,Temporary Resident,"Ward, Mccoy and Harris",10/11/2020,Work Visa
1.96602E+11,Salem Alshatti,Male,Non-Kuwaiti,4/15/1979,Residency Visa,5/24/2024,12/19/2025,Yes,Social researcher,Widowed,Retired,,0,8/13/2022,Private,4,Permanent Resident,Taylor-Roberts,9/18/2023,Student Visa
1.98905E+11,Khadija Almansoori,Female,Kuwaiti,4/24/1978,Residency Visa,8/26/2022,11/20/2026,Yes,Financial controller,Single,Unemployed,,0,4/28/2023,Public,2,Temporary Resident,Harmon Group,8/17/2020,Student Visa
1.98705E+11,Jana Alfailakawi,Female,Non-Kuwaiti,1/16/1959,Residency Visa,2/8/2024,7/23/2025,No,Photographer,Single,Self-Employed,,25830,11/20/2018,Private,1,Visitor,"Murphy, Wood and Jones",10/13/2023,Tourist Visa
1.97607E+11,Aisha Alshammari,Female,Non-Kuwaiti,6/4/2006,Tourist Visa,9/19/2023,12/28/2026,No,Film/video editor,Single,Self-Employed,,35812,6/10/2015,Private,2,Permanent Resident,"Parsons, Jones and Graves",3/22/2022,Student Visa
1.9791E+11,Aisha Alshammari,Female,Kuwaiti,4/7/2000,Work Visa,1/10/2022,7/4/2025,Yes,Product/process development scientist,Divorced,Retired,,0,1/5/2017,Private,1,Temporary Resident,"Hendricks, Wilson and Moody",3/18/2024,None
1.98704E+11,Aisha Alshammari,Female,Non-Kuwaiti,6/10/1982,Residency Visa,7/10/2021,11/26/2025,No,Solicitor,Widowed,Employed,Gordon-Diaz,15069,8/20/2021,Private,3,Permanent Resident,Rodriguez Ltd,10/31/2019,Student Visa
2.00208E+11,Jana Alfailakawi,Female,Non-Kuwaiti,12/8/1976,Work Visa,11/13/2023,12/7/2024,No,Barista,Widowed,Unemployed,,0,4/15/2017,Public,3,Visitor,Hansen-Mcintosh,9/25/2019,Residency Visa
1.9661E+11,Khadija Almansoori,Female,Kuwaiti,11/2/2003,Residency Visa,6/9/2022,6/6/2027,Yes,"Merchandiser, retail",Widowed,Self-Employed,,31627,9/8/2014,Private,5,Visitor,Anderson-Gates,1/9/2021,Tourist Visa
1.97605E+11,Hind Almubarak,Female,Non-Kuwaiti,10/6/1964,Residency Visa,2/20/2021,11/24/2024,No,Claims inspector/assessor,Married,Retired,,0,8/12/2022,Private,2,Visitor,"Perez, Lee and Moreno",6/11/2024,Residency Visa
1.98002E+11,Fatma Almutairi,Female,Non-Kuwaiti,8/6/1959,Tourist Visa,10/29/2020,10/14/2024,Yes,Physiological scientist,Divorced,Unemployed,,0,7/27/2022,Private,0,Visitor,Stone-Chan,5/16/2020,Work Visa
1.9641E+11,Aisha Alshammari,Female,Non-Kuwaiti,12/21/1998,Tourist Visa,7/19/2021,12/22/2024,Yes,Health physicist,Single,Retired,,0,3/31/2020,Public,2,Permanent Resident,Hopkins-Smith,6/6/2023,Student Visa
1.99301E+11,Hussein Alkhateeb,Male,Non-Kuwaiti,4/3/1960,Student Visa,2/5/2021,12/3/2025,Yes,Tax inspector,Married,Retired,,0,3/3/2021,Public,2,Temporary Resident,Gibson-Davis,11/30/2022,None
1.98702E+11,Abdulaziz Almutawa,Male,Non-Kuwaiti,6/2/1990,Tourist Visa,2/19/2022,9/6/2026,No,Technical sales engineer,Married,Employed,Martin-Johnson,36936,5/28/2018,Public,0,Visitor,Higgins-Green,4/14/2023,None
2.00312E+11,Mishal Alsaad,Male,Non-Kuwaiti,10/2/1961,Work Visa,5/24/2022,3/20/2026,No,Brewing technologist,Widowed,Employed,Hill-Diaz,13021,2/9/2017,Private,0,Visitor,Johnson-Mclean,11/18/2023,Work Visa
1.99806E+11,Dalal Albloushi,Female,Non-Kuwaiti,9/19/1968,Student Visa,5/10/2022,3/24/2027,Yes,Research scientist (physical sciences),Divorced,Unemployed,,0,4/14/2016,Private,4,Temporary Resident,Jackson-Parker,12/23/2022,Residency Visa
1.96301E+11,Dalal Albloushi,Female,Kuwaiti,5/22/1964,Student Visa,11/25/2020,6/27/2027,Yes,Maintenance engineer,Widowed,Retired,,0,6/24/2021,Public,0,Permanent Resident,Holmes LLC,2/17/2022,Tourist Visa
2.00301E+11,Yousef Alhaddad,Male,Kuwaiti,4/11/1962,Residency Visa,9/11/2022,4/10/2026,Yes,Energy engineer,Married,Unemployed,,0,7/2/2019,Private,5,Visitor,Young Inc,9/22/2019,Work Visa
1.97904E+11,Huda Alenezi,Female,Kuwaiti,1/11/1976,Work Visa,12/12/2020,9/2/2026,Yes,Chartered legal executive (England and Wales),Widowed,Retired,,0,1/31/2019,Public,3,Temporary Resident,"Phillips, Parker and Brooks",6/7/2024,Residency Visa
2.00007E+11,Fatma Almutairi,Female,Kuwaiti,9/20/1979,Residency Visa,1/14/2020,1/4/2026,Yes,Electrical engineer,Divorced,Unemployed,,0,7/3/2018,Private,2,Permanent Resident,"Patterson, Johnson and Henderson",1/28/2020,Tourist Visa
1.99212E+11,Huda Alenezi,Female,Kuwaiti,8/2/1963,Tourist Visa,9/3/2021,1/30/2026,No,Broadcast presenter,Single,Retired,,0,10/20/2021,Private,0,Visitor,Owens PLC,9/22/2019,Student Visa
1.98907E+11,Laila Alhaddad,Female,Kuwaiti,10/22/1962,Residency Visa,7/22/2020,3/29/2027,No,Airline pilot,Married,Employed,"Baker, Davis and Tyler",13023,9/8/2022,Public,5,Temporary Resident,"Moody, Stephens and Hanson",12/27/2020,Student Visa
1.9931E+11,Mubarak Albloushi,Male,Kuwaiti,1/2/1964,Residency Visa,9/14/2022,10/2/2024,Yes,Politician's assistant,Single,Self-Employed,,49725,3/16/2015,Public,3,Temporary Resident,Douglas-Odom,7/10/2021,None
1.99612E+11,Ahmad Almutairi,Male,Non-Kuwaiti,10/17/1973,Work Visa,7/4/2024,2/11/2025,Yes,Community pharmacist,Single,Unemployed,,0,3/26/2022,Public,0,Permanent Resident,Fry-Johnston,7/13/2023,Student Visa
1.9861E+11,Nasser Alhajeri,Male,Kuwaiti,7/28/1998,Residency Visa,5/19/2020,6/18/2026,Yes,Licensed conveyancer,Widowed,Unemployed,,0,10/19/2014,Public,0,Permanent Resident,Collins-Washington,10/23/2019,Tourist Visa
1.99211E+11,Abdulaziz Almutawa,Male,Non-Kuwaiti,1/17/2000,Residency Visa,4/7/2022,12/13/2024,Yes,"Therapist, drama",Married,Unemployed,,0,10/14/2020,Private,0,Temporary Resident,"Santiago, Davis and Scott",6/20/2020,Work Visa
1.99603E+11,Jana Alfailakawi,Female,Kuwaiti,11/26/1960,Tourist Visa,2/19/2024,11/12/2026,No,IT trainer,Single,Retired,,0,11/22/2015,Public,0,Visitor,"Hahn, West and Guzman",6/22/2020,Work Visa
1.99907E+11,Yousef Alhaddad,Male,Kuwaiti,5/5/2001,Tourist Visa,8/21/2023,1/3/2026,No,Clothing/textile technologist,Divorced,Unemployed,,0,5/9/2018,Private,0,Temporary Resident,Johnson LLC,3/5/2023,Student Visa
2.0011E+11,Ahmad Almutairi,Male,Kuwaiti,11/5/1979,Work Visa,1/8/2021,2/19/2025,Yes,"Designer, industrial/product",Married,Retired,,0,10/9/2021,Private,5,Permanent Resident,Bishop and Sons,10/27/2021,Tourist Visa
1.97804E+11,Laila Alhaddad,Female,Kuwaiti,4/5/1981,Student Visa,6/13/2021,4/24/2026,Yes,Learning disability nurse,Married,Unemployed,,0,6/11/2016,Public,2,Permanent Resident,Ross-Adams,11/22/2023,Tourist Visa
1.99707E+11,Jaber Alfailakawi,Male,Non-Kuwaiti,9/7/1999,Student Visa,3/9/2022,1/4/2026,No,Hydrologist,Widowed,Employed,James-Solis,18727,9/24/2017,Public,2,Visitor,"Phillips, Powell and Griffin",10/23/2020,Student Visa
1.98902E+11,Aisha Alshammari,Female,Non-Kuwaiti,12/15/1999,Tourist Visa,8/28/2021,9/8/2024,Yes,Set designer,Divorced,Unemployed,,0,8/22/2018,Public,0,Temporary Resident,"Howard, Wiggins and Williams",4/15/2020,Tourist Visa
1.99301E+11,Nasser Alhajeri,Male,Non-Kuwaiti,2/4/1990,Student Visa,12/20/2021,6/11/2026,Yes,"Clinical scientist, histocompatibility and immunogenetics",Divorced,Employed,Valencia-Welch,12891,11/7/2019,Public,2,Permanent Resident,Roberts Group,8/24/2022,Student Visa
1.98008E+11,Hessa Alsaad,Female,Kuwaiti,3/6/1960,Student Visa,9/2/2022,4/15/2026,Yes,Sport and exercise psychologist,Single,Self-Employed,,6071,7/11/2018,Public,5,Permanent Resident,"Thompson, Benson and Sullivan",4/14/2023,None
1.99609E+11,Amina Alhajeri,Female,Non-Kuwaiti,10/2/1994,Work Visa,7/13/2021,2/26/2027,Yes,Control and instrumentation engineer,Single,Employed,Boyer LLC,38509,6/5/2022,Public,4,Visitor,Lee-Lucas,12/9/2021,Residency Visa
1.96412E+11,Laila Alhaddad,Female,Non-Kuwaiti,5/27/2004,Work Visa,4/26/2020,4/15/2025,Yes,Lobbyist,Married,Employed,Johnson LLC,12420,2/21/2018,Public,0,Permanent Resident,"Smith, Montoya and Young",11/19/2019,None
1.97712E+11,Mohammed Alenezi,Male,Non-Kuwaiti,12/3/1999,Tourist Visa,6/11/2020,1/26/2026,No,Patent attorney,Widowed,Self-Employed,,14996,11/30/2020,Public,5,Visitor,"Petersen, Myers and Mcmahon",11/20/2019,None
1.9661E+11,Abdullah Alrashidi,Male,Non-Kuwaiti,9/22/1991,Student Visa,1/4/2020,7/16/2026,Yes,Electronics engineer,Widowed,Unemployed,,0,4/24/2020,Public,5,Permanent Resident,Knight-Wilson,9/4/2020,Residency Visa
1.97907E+11,Mishal Alsaad,Male,Kuwaiti,1/21/1986,Work Visa,8/30/2021,7/14/2026,No,Dance movement psychotherapist,Widowed,Retired,,0,7/18/2023,Public,2,Permanent Resident,Mcguire Group,5/25/2023,Residency Visa
1.9921E+11,Laila Alhaddad,Female,Kuwaiti,4/10/1978,Residency Visa,10/21/2020,7/28/2025,Yes,Archivist,Widowed,Unemployed,,0,5/1/2023,Private,1,Temporary Resident,Green and Sons,9/20/2020,Student Visa
1.96811E+11,Fahad Almubarak,Male,Kuwaiti,3/9/2000,Residency Visa,6/3/2020,1/24/2026,Yes,Lexicographer,Single,Employed,Cohen PLC,11902,5/25/2022,Private,5,Permanent Resident,Baker-Glover,1/13/2024,Work Visa
1.98703E+11,Abdullah Alrashidi,Male,Kuwaiti,4/26/1960,Tourist Visa,3/18/2024,1/10/2027,No,Industrial/product designer,Widowed,Self-Employed,,49031,1/27/2021,Private,3,Permanent Resident,Gray-Clark,11/23/2019,Residency Visa
1.96404E+11,Amina Alhajeri,Female,Kuwaiti,10/17/1974,Residency Visa,10/11/2020,3/15/2027,Yes,"Engineer, communications",Single,Self-Employed,,7519,10/3/2021,Public,1,Visitor,"Black, Williams and Powell",3/26/2021,Work Visa
1.9901E+11,Salem Alshatti,Male,Kuwaiti,10/10/1982,Work Visa,8/10/2022,8/11/2024,No,Fisheries officer,Widowed,Unemployed,,0,9/24/2017,Public,2,Visitor,"Taylor, Kelley and Garcia",5/3/2023,Work Visa
1.97409E+11,Mishal Alsaad,Male,Non-Kuwaiti,5/26/1982,Tourist Visa,9/2/2021,6/7/2027,No,Higher education lecturer,Single,Unemployed,,0,8/17/2015,Private,4,Temporary Resident,Savage Group,9/25/2022,None
1.9891E+11,Mubarak Albloushi,Male,Kuwaiti,6/2/1980,Student Visa,4/16/2024,1/5/2027,Yes,Primary school teacher,Divorced,Unemployed,,0,8/7/2018,Public,4,Temporary Resident,Franco Group,8/4/2022,Work Visa
1.96802E+11,Salem Alshatti,Male,Non-Kuwaiti,3/2/1970,Residency Visa,1/11/2023,6/28/2025,No,"Accountant, chartered public finance",Widowed,Employed,"Crosby, Green and Perez",20852,5/12/2023,Private,5,Permanent Resident,Baker-Johnson,3/9/2020,Tourist Visa
1.99211E+11,Aisha Alshammari,Female,Non-Kuwaiti,2/10/1987,Student Visa,8/18/2023,11/13/2026,Yes,"Scientist, physiological",Married,Retired,,0,11/7/2018,Public,5,Visitor,Adams-Beck,4/3/2022,Student Visa
1.98504E+11,Salem Alshatti,Male,Non-Kuwaiti,7/2/1971,Residency Visa,5/11/2021,11/17/2024,No,Forensic psychologist,Married,Self-Employed,,12615,2/4/2019,Private,5,Visitor,Pittman Inc,3/14/2021,Tourist Visa
1.99703E+11,Saad Alotaibi,Male,Kuwaiti,6/8/1985,Work Visa,1/17/2022,8/8/2025,No,Ship broker,Married,Retired,,0,12/22/2021,Public,4,Permanent Resident,Hernandez-Hawkins,10/24/2021,Tourist Visa
1.96209E+11,Salem Alshatti,Male,Kuwaiti,2/21/1962,Student Visa,4/10/2024,12/8/2024,Yes,Community development worker,Divorced,Self-Employed,,12307,3/26/2016,Public,0,Visitor,Woods-Hunter,3/30/2020,None
1.99204E+11,Huda Alenezi,Female,Non-Kuwaiti,7/16/1960,Student Visa,5/30/2021,2/20/2027,No,Writer,Widowed,Self-Employed,,10726,1/4/2020,Private,2,Visitor,Fletcher PLC,8/15/2019,Tourist Visa
1.96103E+11,Abdullah Alrashidi,Male,Kuwaiti,10/17/1976,Work Visa,11/11/2023,4/24/2025,No,"Administrator, Civil Service",Married,Unemployed,,0,5/7/2019,Public,5,Temporary Resident,Morgan-Lewis,11/13/2021,Residency Visa
1.96604E+11,Saad Alotaibi,Male,Non-Kuwaiti,9/26/1999,Student Visa,4/10/2023,4/30/2026,No,"Engineer, maintenance (IT)",Single,Employed,Lin-Simmons,14140,4/12/2021,Public,5,Permanent Resident,Harmon-Flores,10/13/2019,Residency Visa
